id,leadId,activityDate,activityTypeId,campaignId,primaryAttributeValueId,primaryAttributeValue,Choice Number,Device,Is Mobile Device,Link,Platform,Step ID,User Agent
46523540,1002744,2017-01-26T00:05:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46523544,1007014,2017-01-26T00:05:35Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46523558,1007014,2017-01-26T00:06:05Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46523559,1023865,2017-01-26T00:06:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog,Win7,34437
46523565,1007014,2017-01-26T00:06:24Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,Win7,34437
46523571,29204,2017-01-26T00:06:40Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,WinXP,34437
46523572,1007014,2017-01-26T00:06:42Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161225.html,Win7,34437
46523815,57429,2017-01-26T00:05:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,Win7,34437
46523816,1007264,2017-01-26T00:05:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46523818,58261,2017-01-26T00:05:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46523825,29204,2017-01-26T00:06:10Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46523826,36178,2017-01-26T00:06:17Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46523827,1012357,2017-01-26T00:06:21Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,unknown,34437
46523828,29204,2017-01-26T00:06:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,WinXP,34437
46523831,1025599,2017-01-26T00:06:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46523833,4680,2017-01-26T00:06:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46523835,36178,2017-01-26T00:06:55Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46523836,1024914,2017-01-26T00:07:04Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_01.html,Win7,34437
46524995,1280829,2017-01-26T00:06:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,MacOSX,34437
46525008,1855316,2017-01-26T00:06:33Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46525010,29204,2017-01-26T00:06:42Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,WinXP,34437
46525022,36178,2017-01-26T00:07:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,Win7,34437
46525031,1017294,2017-01-26T00:08:02Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46525032,39928,2017-01-26T00:08:04Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46525213,39634,2017-01-26T00:08:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46525216,56409,2017-01-26T00:08:16Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46525219,40686,2017-01-26T00:08:31Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46526542,1007014,2017-01-26T00:07:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,Win7,34437
46526548,1007014,2017-01-26T00:07:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46526560,1007014,2017-01-26T00:07:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,Win7,34437
46526564,1007014,2017-01-26T00:08:16Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,Win7,34437
46526566,46282,2017-01-26T00:08:22Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46526568,1007014,2017-01-26T00:08:28Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46526571,1007014,2017-01-26T00:08:45Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46526573,1015959,2017-01-26T00:08:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46526914,1007264,2017-01-26T00:09:01Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46530077,1011881,2017-01-26T00:08:37Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46530355,39634,2017-01-26T00:09:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46530562,1007014,2017-01-26T00:09:16Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46530568,1007014,2017-01-26T00:09:27Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46530583,1007014,2017-01-26T00:10:05Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46530589,1019436,2017-01-26T00:10:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46530590,1007014,2017-01-26T00:10:20Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46530595,36178,2017-01-26T00:10:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46530596,1010562,2017-01-26T00:10:31Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.uniritauser.jp/34symposium/index.html,iOS,34437
46530597,1007014,2017-01-26T00:10:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46530599,1007014,2017-01-26T00:10:42Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46530711,34181,2017-01-26T00:09:53Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.unirita.co.jp/,iOS,34437
46533988,33461,2017-01-26T00:10:38Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46533996,39335,2017-01-26T00:11:05Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46534005,39825,2017-01-26T00:11:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46534008,44282,2017-01-26T00:11:46Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,Win7,34437
46534017,14252,2017-01-26T00:12:59Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46534023,1013024,2017-01-26T00:11:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46534024,10649,2017-01-26T00:11:38Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46534026,56409,2017-01-26T00:11:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46534324,1690377,2017-01-26T00:11:50Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46534325,36178,2017-01-26T00:11:58Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46534332,28902,2017-01-26T00:12:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46534338,1690377,2017-01-26T00:13:09Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46535149,12072,2017-01-26T00:13:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46535150,1025052,2017-01-26T00:13:33Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46535153,1788936,2017-01-26T00:14:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46535161,1003088,2017-01-26T00:14:29Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46535165,1007907,2017-01-26T00:14:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,unknown,34437
46535166,1007907,2017-01-26T00:14:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,unknown,34437
46535167,1007907,2017-01-26T00:14:57Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,unknown,34437
46535517,1007907,2017-01-26T00:14:56Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,unknown,34437
46535527,13884,2017-01-26T00:13:49Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,MacOSX,34437
46535532,52159,2017-01-26T00:14:28Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,iOS,34437
46535802,1020602,2017-01-26T00:15:07Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,Win7,34437
46535804,1020602,2017-01-26T00:15:22Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,Win7,34437
46535805,56409,2017-01-26T00:15:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46536505,1009731,2017-01-26T00:16:03Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/it-service/20160819.html,Win7,34437
46536507,1010773,2017-01-26T00:16:09Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46536527,39928,2017-01-26T00:16:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46536533,1020040,2017-01-26T00:16:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,unknown,34437
46536538,22251,2017-01-26T00:17:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46536793,1021685,2017-01-26T00:17:40Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46536794,55746,2017-01-26T00:17:40Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46537267,18117,2017-01-26T00:18:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46537268,55746,2017-01-26T00:18:14Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46537273,36178,2017-01-26T00:18:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161005-2.html,Win7,34437
46537577,1026378,2017-01-26T00:18:45Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46537584,20175,2017-01-26T00:19:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46537592,40686,2017-01-26T00:18:17Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win8.1,34437
46537936,1590934,2017-01-26T00:20:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win8.1,34437
46538485,1015243,2017-01-26T00:20:39Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,Win8.1,34437
46538490,18117,2017-01-26T00:21:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_151020_itsmj.html,Win7,34437
46539606,1637054,2017-01-26T00:20:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpiswp_150928_business-process-management.html,Win7,34437
46539801,1017985,2017-01-26T00:21:31Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46539808,1626993,2017-01-26T00:22:10Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46539815,1626993,2017-01-26T00:22:49Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win8.1,34437
46540860,1590934,2017-01-26T00:20:20Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog,Win8.1,34437
46540872,54422,2017-01-26T00:22:31Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,unknown,34437
46540874,54422,2017-01-26T00:22:34Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_150928_wahatransformer.html,unknown,34437
46540875,1637054,2017-01-26T00:22:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,Win7,34437
46540877,49678,2017-01-26T00:22:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46540878,55404,2017-01-26T00:22:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46541418,14484,2017-01-26T00:23:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46542669,1007909,2017-01-26T00:22:47Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win8.1,34437
46542672,42768,2017-01-26T00:23:16Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/lpisj_171025_becloud.html,Win7,34437
46542679,42768,2017-01-26T00:24:10Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46542681,29228,2017-01-26T00:24:19Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46542812,42625,2017-01-26T00:23:25Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46542819,1637054,2017-01-26T00:24:04Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpunyoless.html,Win7,34437
46542915,57759,2017-01-26T00:23:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46542930,1617441,2017-01-26T00:24:26Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46543369,38649,2017-01-26T00:25:09Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46543376,1009953,2017-01-26T00:25:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,Win7,34437
46543555,52139,2017-01-26T00:24:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,unknown,34437
46543561,7357,2017-01-26T00:26:03Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46543780,1013819,2017-01-26T00:26:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46543784,18778,2017-01-26T00:26:43Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46543827,38013,2017-01-26T00:25:44Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46543840,50060,2017-01-26T00:27:12Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46543843,57759,2017-01-26T00:27:18Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/seminar/nintei/introduction.html,Win7,34437
46544398,1020381,2017-01-26T00:27:21Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.uniritauser.jp/34symposium/index.html,Win7,34437
46544407,7616,2017-01-26T00:28:05Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/,unknown,34437
46544445,1671502,2017-01-26T00:26:41Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wgwallpaper.html,Win7,34437
46544457,6581,2017-01-26T00:28:11Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46544458,1005654,2017-01-26T00:28:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/systems-operation/report-sheet/chouhyou_whitepaper_no_excel.html,Win7,34437
46544461,8782,2017-01-26T00:28:24Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46544465,1020381,2017-01-26T00:28:48Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46544776,1009596,2017-01-26T00:28:37Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://pages.unirita.co.jp/UnsubscribePage.html,Win7,34437
46544926,48339,2017-01-26T00:28:30Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46544927,57759,2017-01-26T00:28:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,Win7,34437
46545547,1018242,2017-01-26T00:29:23Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_01.html,Win8.1,34437
46546550,1021926,2017-01-26T00:30:55Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46547760,39895,2017-01-26T00:31:52Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://www.sysadmingroup.jp/sysadmingroup.html,iOS,34437
46547764,1672050,2017-01-26T00:32:28Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_02.html,Win8.1,34437
46547913,1016664,2017-01-26T00:32:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/cloud-computing/becloud/20161124.html,Win7,34437
46547915,1672050,2017-01-26T00:32:36Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/vol_01.html,Win8.1,34437
46547931,1009140,2017-01-26T00:32:13Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161225.html,Win7,34437
46547936,1005599,2017-01-26T00:32:29Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,WinXP,34437
46548306,35794,2017-01-26T00:33:32Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,Win7,34437
46548610,35794,2017-01-26T00:35:22Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/download/cmp_wpsfs.html,WinXP,34437
46548611,1010018,2017-01-26T00:35:24Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.sysadmingroup.jp/sysadmingroup.html,Win7,34437
46548613,36573,2017-01-26T00:35:27Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,1,http://pages.unirita.co.jp/UnsubscribePage.html,Android,34437
46548618,38301,2017-01-26T00:34:00Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/blog/bpm/bpm-relay/20161225.html,Win7,34437
46548619,1017953,2017-01-26T00:34:06Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/itsyourturn/,unknown,34437
46548621,1005599,2017-01-26T00:34:15Z,11,9663,13160,2017年寒中・余寒見舞い.寒中見舞い,26491,0,FALSE,,http://www.unirita.co.jp/about-users.html,WinXP,34437
